data
"acc_x:0.0, acc_y:0.0, acc_z:0.0, gyro_x:0.0, gyro_y:0.0, gyro_z:0.0"
"acc_x:0.06802, acc_y:-0.03462, acc_z:-1.0073, gyro_x:0.0421, gyro_y:-0.01653, gyro_z:2.60447"
"acc_x:0.16932, acc_y:0.29423, acc_z:-0.97532, gyro_x:0.08316, gyro_y:-0.01581, gyro_z:1.4932"
"acc_x:0.03817, acc_y:0.08832, acc_z:-1.00019, gyro_x:0.0318, gyro_y:0.01859, gyro_z:0.75642"
"acc_x:0.02559, acc_y:0.11016, acc_z:-0.99941, gyro_x:0.00176, gyro_y:0.005, gyro_z:0.10536"
"acc_x:-0.00983, acc_y:-0.01551, acc_z:-1.00215, gyro_x:-0.00026, gyro_y:0.00721, gyro_z:-0.02257"
"acc_x:-0.00417, acc_y:0.00431, acc_z:-1.00104, gyro_x:0.00429, gyro_y:0.01146, gyro_z:0.00222"
"acc_x:-0.00196, acc_y:0.00536, acc_z:-1.00005, gyro_x:0.00673, gyro_y:0.00821, gyro_z:0.00232"
"acc_x:-0.00262, acc_y:0.00561, acc_z:-1.00341, gyro_x:0.00547, gyro_y:0.00593, gyro_z:-0.002"
"acc_x:-0.00307, acc_y:0.00574, acc_z:-1.00316, gyro_x:0.00406, gyro_y:0.00404, gyro_z:0.00041"
"acc_x:-0.00911, acc_y:-0.00248, acc_z:-1.00255, gyro_x:0.01173, gyro_y:0.00553, gyro_z:0.03289"
"acc_x:-0.00796, acc_y:0.00438, acc_z:-1.00032, gyro_x:0.00293, gyro_y:0.00615, gyro_z:-0.00257"
"acc_x:-0.00677, acc_y:0.00663, acc_z:-1.00065, gyro_x:0.00561, gyro_y:0.01228, gyro_z:-0.00032"
"acc_x:-0.00226, acc_y:0.00333, acc_z:-1.00202, gyro_x:0.00458, gyro_y:0.00941, gyro_z:0.00129"
"acc_x:-0.00197, acc_y:0.00571, acc_z:-1.00162, gyro_x:0.00375, gyro_y:0.00936, gyro_z:-0.00061"
"acc_x:-0.00571, acc_y:0.00593, acc_z:-1.00246, gyro_x:0.00463, gyro_y:0.01054, gyro_z:0.00202"
"acc_x:-0.00508, acc_y:0.00478, acc_z:-1.00061, gyro_x:0.00297, gyro_y:0.01341, gyro_z:0.00051"
"acc_x:-0.00421, acc_y:0.00487, acc_z:-1.00293, gyro_x:0.00417, gyro_y:0.00771, gyro_z:0.00122"
"acc_x:-0.00338, acc_y:0.00349, acc_z:-1.00211, gyro_x:0.00407, gyro_y:0.01088, gyro_z:0.00028"
"acc_x:-0.00559, acc_y:0.00451, acc_z:-1.00037, gyro_x:0.00158, gyro_y:0.00709, gyro_z:0.00315"
"acc_x:-0.00491, acc_y:0.00498, acc_z:-1.00095, gyro_x:0.00196, gyro_y:0.01183, gyro_z:-0.00145"
"acc_x:-0.00452, acc_y:0.00479, acc_z:-1.00165, gyro_x:0.00537, gyro_y:0.00992, gyro_z:-0.00085"
"acc_x:-0.00478, acc_y:0.00484, acc_z:-0.99982, gyro_x:0.00147, gyro_y:0.01227, gyro_z:0.00037"
"acc_x:-0.00377, acc_y:0.00492, acc_z:-1.00083, gyro_x:0.00279, gyro_y:0.01055, gyro_z:0.00134"
"acc_x:-0.00466, acc_y:0.00376, acc_z:-1.00197, gyro_x:0.00715, gyro_y:0.01057, gyro_z:-0.00035"
"acc_x:-0.00486, acc_y:0.00529, acc_z:-1.00153, gyro_x:0.00182, gyro_y:0.01038, gyro_z:0.00124"
"acc_x:-0.00357, acc_y:0.00461, acc_z:-1.00035, gyro_x:0.00588, gyro_y:0.00747, gyro_z:0.00115"
"acc_x:-0.00388, acc_y:0.00495, acc_z:-1.00223, gyro_x:0.00433, gyro_y:0.00917, gyro_z:2e-05"
"acc_x:-0.00453, acc_y:0.00454, acc_z:-1.00046, gyro_x:0.00389, gyro_y:0.01189, gyro_z:-0.00066"
"acc_x:-0.00491, acc_y:0.00469, acc_z:-1.00327, gyro_x:0.00392, gyro_y:0.00852, gyro_z:0.00101"
"acc_x:-0.00412, acc_y:0.00493, acc_z:-1.0026, gyro_x:0.0043, gyro_y:0.00666, gyro_z:0.00077"
"acc_x:-0.00533, acc_y:0.00505, acc_z:-1.00195, gyro_x:0.00287, gyro_y:0.01025, gyro_z:0.00211"
"acc_x:-0.00542, acc_y:0.00474, acc_z:-1.00117, gyro_x:0.00173, gyro_y:0.00958, gyro_z:0.00068"
"acc_x:-0.00437, acc_y:0.00461, acc_z:-1.00386, gyro_x:0.00439, gyro_y:0.01013, gyro_z:-0.00124"
"acc_x:-0.00434, acc_y:0.00447, acc_z:-1.0009, gyro_x:0.00275, gyro_y:0.00882, gyro_z:0.00024"
"acc_x:-0.00517, acc_y:0.00419, acc_z:-1.00036, gyro_x:0.00546, gyro_y:0.00632, gyro_z:0.00068"
"acc_x:-0.00496, acc_y:0.00554, acc_z:-1.00232, gyro_x:0.00337, gyro_y:0.00937, gyro_z:-0.00147"
"acc_x:-0.00501, acc_y:0.00585, acc_z:-1.00183, gyro_x:0.00472, gyro_y:0.00762, gyro_z:0.00254"
"acc_x:-0.00427, acc_y:0.00425, acc_z:-1.0022, gyro_x:0.00339, gyro_y:0.01112, gyro_z:0.00221"
"acc_x:-0.00527, acc_y:0.0054, acc_z:-1.00187, gyro_x:0.0046, gyro_y:0.00835, gyro_z:-0.00044"
"acc_x:-0.00348, acc_y:0.0038, acc_z:-1.00243, gyro_x:0.00424, gyro_y:0.00873, gyro_z:0.00091"
"acc_x:-0.00596, acc_y:0.00092, acc_z:-1.00211, gyro_x:0.00595, gyro_y:0.00861, gyro_z:0.00506"
"acc_x:0.17576, acc_y:0.01449, acc_z:-1.00245, gyro_x:-0.00642, gyro_y:0.04443, gyro_z:-0.01835"
"acc_x:0.27609, acc_y:-0.02854, acc_z:-1.01412, gyro_x:-0.01966, gyro_y:-0.02093, gyro_z:0.10153"
"acc_x:-0.09622, acc_y:0.04383, acc_z:-0.99252, gyro_x:0.00151, gyro_y:-0.0566, gyro_z:-0.10128"
"acc_x:-0.23071, acc_y:-0.01934, acc_z:-0.9809, gyro_x:-0.01077, gyro_y:0.04195, gyro_z:-0.02698"
"acc_x:0.24094, acc_y:0.01808, acc_z:-1.04264, gyro_x:-0.01131, gyro_y:0.00082, gyro_z:0.05359"
"acc_x:-0.28643, acc_y:0.0033, acc_z:-0.95234, gyro_x:0.05014, gyro_y:-0.01256, gyro_z:-0.01403"
"acc_x:0.04555, acc_y:-0.00317, acc_z:-1.00161, gyro_x:-0.02244, gyro_y:0.04689, gyro_z:-0.0066"
"acc_x:0.11949, acc_y:0.05051, acc_z:-1.00842, gyro_x:0.02552, gyro_y:-0.04225, gyro_z:-0.06814"
"acc_x:-0.24741, acc_y:-0.00512, acc_z:-0.97606, gyro_x:-0.05783, gyro_y:0.03836, gyro_z:0.13191"
"acc_x:0.06106, acc_y:-0.02031, acc_z:-1.00678, gyro_x:0.01134, gyro_y:-0.0069, gyro_z:-0.09096"
"acc_x:-0.07488, acc_y:0.02024, acc_z:-0.99972, gyro_x:0.01124, gyro_y:-0.00332, gyro_z:0.01436"
"acc_x:-0.00405, acc_y:0.03733, acc_z:-1.00251, gyro_x:-0.00865, gyro_y:0.00988, gyro_z:0.00358"
"acc_x:0.01242, acc_y:0.00494, acc_z:-0.99989, gyro_x:0.0168, gyro_y:0.00497, gyro_z:-0.02584"
"acc_x:-0.02848, acc_y:0.00974, acc_z:-1.00172, gyro_x:0.00784, gyro_y:0.00942, gyro_z:-0.00276"
"acc_x:0.24566, acc_y:0.00492, acc_z:-0.99743, gyro_x:0.03259, gyro_y:0.03698, gyro_z:0.03984"
"acc_x:0.23662, acc_y:0.03581, acc_z:-1.00521, gyro_x:0.01, gyro_y:-0.00402, gyro_z:-0.03968"
"acc_x:-0.34996, acc_y:-0.06798, acc_z:-0.98512, gyro_x:0.01943, gyro_y:0.0027, gyro_z:0.18568"
"acc_x:0.02782, acc_y:0.06385, acc_z:-1.0101, gyro_x:-0.00221, gyro_y:0.011, gyro_z:-0.23481"
"acc_x:0.0369, acc_y:-0.00788, acc_z:-1.00395, gyro_x:-0.01399, gyro_y:0.00524, gyro_z:-0.04066"
"acc_x:-0.17685, acc_y:0.05607, acc_z:-0.98482, gyro_x:0.01749, gyro_y:0.02569, gyro_z:-0.04969"
"acc_x:0.11848, acc_y:0.01053, acc_z:-1.00478, gyro_x:0.00828, gyro_y:0.01467, gyro_z:0.01957"
"acc_x:-0.10736, acc_y:0.02047, acc_z:-1.0029, gyro_x:0.01827, gyro_y:-0.01008, gyro_z:0.02093"
"acc_x:-0.03902, acc_y:0.03375, acc_z:-0.99575, gyro_x:-0.02075, gyro_y:0.05918, gyro_z:-0.08661"
"acc_x:0.0564, acc_y:-0.02601, acc_z:-1.01014, gyro_x:0.00825, gyro_y:-0.00423, gyro_z:0.06092"
"acc_x:-0.18352, acc_y:-0.02216, acc_z:-0.99757, gyro_x:0.00031, gyro_y:0.02699, gyro_z:0.06746"
"acc_x:0.02407, acc_y:0.00175, acc_z:-1.00329, gyro_x:0.00068, gyro_y:0.00848, gyro_z:-0.04726"
"acc_x:-0.03063, acc_y:0.00884, acc_z:-1.00214, gyro_x:0.00301, gyro_y:0.01084, gyro_z:-0.00099"
"acc_x:0.25348, acc_y:-0.02253, acc_z:-1.00586, gyro_x:0.0049, gyro_y:0.02291, gyro_z:0.0839"
"acc_x:0.14872, acc_y:-0.04807, acc_z:-0.98665, gyro_x:0.03459, gyro_y:-0.01037, gyro_z:0.03732"
"acc_x:-0.33443, acc_y:-0.01605, acc_z:-1.01544, gyro_x:-0.00021, gyro_y:0.00844, gyro_z:0.1568"
"acc_x:0.12077, acc_y:-0.06172, acc_z:-0.98605, gyro_x:0.04493, gyro_y:0.02658, gyro_z:-0.17445"
"acc_x:-0.09681, acc_y:-0.01524, acc_z:-0.99127, gyro_x:0.00537, gyro_y:0.0105, gyro_z:0.03085"
"acc_x:-0.11326, acc_y:-0.06875, acc_z:-1.00509, gyro_x:0.01752, gyro_y:0.00784, gyro_z:0.05624"
"acc_x:0.12749, acc_y:0.01608, acc_z:-0.99775, gyro_x:0.02085, gyro_y:0.00111, gyro_z:0.02898"
"acc_x:-0.18477, acc_y:0.00711, acc_z:-0.99882, gyro_x:0.01372, gyro_y:-0.00811, gyro_z:0.01833"
"acc_x:0.06524, acc_y:0.01451, acc_z:-1.00635, gyro_x:-0.00021, gyro_y:-0.00666, gyro_z:-0.00311"
"acc_x:-0.01206, acc_y:0.00685, acc_z:-1.00289, gyro_x:0.01416, gyro_y:0.00652, gyro_z:0.01782"
"acc_x:-0.05893, acc_y:0.04051, acc_z:-1.00098, gyro_x:0.00517, gyro_y:0.00502, gyro_z:-0.013"
"acc_x:-0.00378, acc_y:-0.00503, acc_z:-1.00263, gyro_x:0.00459, gyro_y:0.00277, gyro_z:-0.00649"
"acc_x:-0.22884, acc_y:-0.56732, acc_z:-1.05272, gyro_x:0.00281, gyro_y:-0.02192, gyro_z:2.13116"
"acc_x:0.00859, acc_y:-0.03362, acc_z:-1.04611, gyro_x:-0.02323, gyro_y:-0.05811, gyro_z:2.21775"
"acc_x:0.04181, acc_y:-0.04479, acc_z:-1.00147, gyro_x:-0.05816, gyro_y:-0.03924, gyro_z:2.48908"
"acc_x:0.07543, acc_y:0.02125, acc_z:-1.0308, gyro_x:0.0606, gyro_y:-0.05948, gyro_z:2.48602"
"acc_x:0.08679, acc_y:-0.01328, acc_z:-0.99115, gyro_x:0.06697, gyro_y:-0.02677, gyro_z:2.54612"
"acc_x:0.07774, acc_y:0.00858, acc_z:-0.99396, gyro_x:0.06066, gyro_y:-0.03531, gyro_z:2.56505"
"acc_x:0.08428, acc_y:0.2493, acc_z:-0.99801, gyro_x:0.02327, gyro_y:-0.01957, gyro_z:1.07371"
"acc_x:0.02054, acc_y:0.10065, acc_z:-0.99778, gyro_x:0.01583, gyro_y:-0.01276, gyro_z:0.55822"
"acc_x:-0.01147, acc_y:-0.16256, acc_z:-0.96988, gyro_x:-0.00792, gyro_y:0.05498, gyro_z:0.03603"
"acc_x:0.35099, acc_y:0.09946, acc_z:-1.00901, gyro_x:-0.00686, gyro_y:0.01701, gyro_z:-0.03316"
"acc_x:-0.17521, acc_y:-0.01203, acc_z:-1.0163, gyro_x:0.03239, gyro_y:-0.09568, gyro_z:-0.06692"
"acc_x:-0.12491, acc_y:0.03812, acc_z:-0.99783, gyro_x:-0.03575, gyro_y:0.04503, gyro_z:-0.07891"
"acc_x:0.24862, acc_y:0.03267, acc_z:-1.00869, gyro_x:0.0099, gyro_y:-0.01364, gyro_z:-0.01863"
"acc_x:-0.29042, acc_y:-0.00816, acc_z:-0.97091, gyro_x:0.01011, gyro_y:0.0294, gyro_z:-0.11151"
"acc_x:0.0847, acc_y:0.12832, acc_z:-0.99999, gyro_x:-0.00523, gyro_y:0.05178, gyro_z:0.03117"
"acc_x:0.00333, acc_y:0.05194, acc_z:-1.01668, gyro_x:0.04314, gyro_y:-0.02364, gyro_z:-0.03223"
"acc_x:-0.18824, acc_y:0.00868, acc_z:-0.98407, gyro_x:-0.01934, gyro_y:0.01506, gyro_z:0.0249"
"acc_x:0.2068, acc_y:0.01982, acc_z:-1.00519, gyro_x:0.02694, gyro_y:0.032, gyro_z:0.00261"
"acc_x:-0.19208, acc_y:0.003, acc_z:-0.97062, gyro_x:0.00609, gyro_y:-0.00862, gyro_z:-0.0413"
"acc_x:0.08126, acc_y:0.0726, acc_z:-1.00735, gyro_x:-0.00129, gyro_y:0.00909, gyro_z:-0.09367"
"acc_x:-0.02912, acc_y:-0.01448, acc_z:-1.0008, gyro_x:0.00665, gyro_y:0.01541, gyro_z:0.04258"
"acc_x:-0.04868, acc_y:-0.03362, acc_z:-1.00244, gyro_x:-0.00126, gyro_y:0.01066, gyro_z:0.00426"
"acc_x:-0.01473, acc_y:0.02241, acc_z:-1.00372, gyro_x:0.00506, gyro_y:0.00443, gyro_z:-0.00423"
"acc_x:-0.01113, acc_y:-0.0112, acc_z:-0.99143, gyro_x:0.00803, gyro_y:0.03393, gyro_z:0.02042"
"acc_x:0.28046, acc_y:-0.04501, acc_z:-1.01117, gyro_x:0.02762, gyro_y:0.01499, gyro_z:0.02609"
"acc_x:0.03801, acc_y:0.07052, acc_z:-0.99553, gyro_x:-0.01715, gyro_y:-0.045, gyro_z:0.04203"
"acc_x:-0.3122, acc_y:-0.03854, acc_z:-1.0019, gyro_x:0.02393, gyro_y:0.0233, gyro_z:0.03806"
"acc_x:0.24844, acc_y:0.01303, acc_z:-1.00333, gyro_x:0.0466, gyro_y:0.03733, gyro_z:0.03383"
"acc_x:-0.0751, acc_y:0.01695, acc_z:-0.99929, gyro_x:-0.00912, gyro_y:0.03237, gyro_z:-0.02733"
"acc_x:0.21487, acc_y:0.00695, acc_z:-1.02172, gyro_x:0.00067, gyro_y:-0.01695, gyro_z:-0.01467"
"acc_x:-0.33191, acc_y:-0.01001, acc_z:-0.98982, gyro_x:0.00486, gyro_y:0.00067, gyro_z:0.01642"
"acc_x:0.14327, acc_y:0.02349, acc_z:-1.00149, gyro_x:-0.00568, gyro_y:0.00906, gyro_z:-0.02344"
"acc_x:-0.08501, acc_y:0.00452, acc_z:-1.01541, gyro_x:0.01124, gyro_y:-0.00643, gyro_z:-0.03347"
"acc_x:-0.0202, acc_y:0.00811, acc_z:-1.00438, gyro_x:0.01078, gyro_y:0.01469, gyro_z:0.02771"
"acc_x:0.00966, acc_y:-0.00825, acc_z:-1.00063, gyro_x:0.0037, gyro_y:0.00762, gyro_z:-0.01284"
"acc_x:-0.02208, acc_y:0.01037, acc_z:-0.99682, gyro_x:-0.00473, gyro_y:0.03175, gyro_z:0.00582"
"acc_x:0.29078, acc_y:0.04102, acc_z:-0.98629, gyro_x:0.03758, gyro_y:0.0112, gyro_z:0.01687"
"acc_x:-0.00968, acc_y:-0.00899, acc_z:-0.98669, gyro_x:0.08806, gyro_y:-0.13374, gyro_z:-0.0241"
"acc_x:-0.28249, acc_y:-0.05662, acc_z:-1.00544, gyro_x:0.00501, gyro_y:0.03388, gyro_z:0.15618"
"acc_x:0.2211, acc_y:0.03207, acc_z:-1.01944, gyro_x:-0.0037, gyro_y:-0.00069, gyro_z:-0.0406"
"acc_x:-0.26943, acc_y:0.01448, acc_z:-0.97616, gyro_x:0.01315, gyro_y:-0.0133, gyro_z:-0.04488"
"acc_x:0.01112, acc_y:-0.02846, acc_z:-1.01009, gyro_x:-0.00257, gyro_y:0.04399, gyro_z:0.03229"
"acc_x:0.16151, acc_y:0.03392, acc_z:-0.98734, gyro_x:0.01565, gyro_y:-0.01132, gyro_z:-0.01554"
"acc_x:-0.33129, acc_y:0.0629, acc_z:-0.97561, gyro_x:0.01943, gyro_y:0.04182, gyro_z:-0.06288"
"acc_x:0.11064, acc_y:0.03551, acc_z:-1.00354, gyro_x:0.01655, gyro_y:0.01247, gyro_z:0.01085"
"acc_x:-0.14811, acc_y:0.01359, acc_z:-1.00331, gyro_x:0.00497, gyro_y:-0.00841, gyro_z:0.00775"
"acc_x:0.02184, acc_y:0.03577, acc_z:-1.00368, gyro_x:0.00165, gyro_y:0.00741, gyro_z:-0.01142"
"acc_x:-0.02776, acc_y:0.02021, acc_z:-0.99915, gyro_x:0.00607, gyro_y:0.00975, gyro_z:-0.01299"
"acc_x:-0.22796, acc_y:-0.59734, acc_z:-1.00011, gyro_x:0.05995, gyro_y:0.04563, gyro_z:1.81223"
"acc_x:0.02972, acc_y:-0.00304, acc_z:-1.01381, gyro_x:-0.05587, gyro_y:-0.04241, gyro_z:2.2347"
"acc_x:0.00084, acc_y:-0.03847, acc_z:-1.02573, gyro_x:-0.08284, gyro_y:-0.01505, gyro_z:2.46532"
"acc_x:0.0535, acc_y:0.00216, acc_z:-1.02626, gyro_x:-0.05671, gyro_y:-0.04066, gyro_z:2.48985"
"acc_x:0.07593, acc_y:-0.01035, acc_z:-1.03861, gyro_x:0.02198, gyro_y:-0.07692, gyro_z:2.56792"
"acc_x:0.07247, acc_y:-0.00752, acc_z:-1.01576, gyro_x:0.05865, gyro_y:0.0069, gyro_z:2.56617"
"acc_x:0.1422, acc_y:0.37544, acc_z:-0.99654, gyro_x:0.0334, gyro_y:0.05393, gyro_z:1.13152"
"acc_x:0.01874, acc_y:0.12858, acc_z:-1.00243, gyro_x:0.01131, gyro_y:0.02957, gyro_z:0.624"
"acc_x:-0.01821, acc_y:-0.27801, acc_z:-0.98536, gyro_x:-0.00771, gyro_y:0.0336, gyro_z:0.09874"
"acc_x:0.26629, acc_y:0.01407, acc_z:-1.01732, gyro_x:0.03295, gyro_y:-0.04153, gyro_z:0.0023"
"acc_x:-0.11781, acc_y:0.08322, acc_z:-0.95721, gyro_x:0.10663, gyro_y:-0.02704, gyro_z:-0.08537"
"acc_x:-0.1582, acc_y:-0.02957, acc_z:-1.00719, gyro_x:-0.02302, gyro_y:0.02914, gyro_z:-0.02485"
"acc_x:0.25352, acc_y:0.05627, acc_z:-1.03562, gyro_x:-0.01102, gyro_y:-0.0439, gyro_z:0.01385"
"acc_x:-0.32997, acc_y:0.01911, acc_z:-0.99186, gyro_x:0.01014, gyro_y:0.00483, gyro_z:-0.07008"
"acc_x:0.15942, acc_y:0.02756, acc_z:-0.98561, gyro_x:0.03747, gyro_y:0.07451, gyro_z:0.0417"
"acc_x:0.0206, acc_y:-0.02556, acc_z:-1.02416, gyro_x:0.02547, gyro_y:-0.04696, gyro_z:0.03198"
"acc_x:-0.1824, acc_y:0.08936, acc_z:-0.99319, gyro_x:-0.03756, gyro_y:0.02322, gyro_z:-0.24987"
"acc_x:0.1812, acc_y:0.07058, acc_z:-1.01375, gyro_x:-0.01163, gyro_y:0.00521, gyro_z:0.20228"
"acc_x:-0.15817, acc_y:-0.0068, acc_z:-0.99528, gyro_x:0.02226, gyro_y:0.00942, gyro_z:-0.08688"
"acc_x:-0.00461, acc_y:0.04557, acc_z:-1.00571, gyro_x:0.00243, gyro_y:-0.00026, gyro_z:-0.00776"
"acc_x:0.01839, acc_y:0.03258, acc_z:-0.99942, gyro_x:0.01361, gyro_y:0.00825, gyro_z:-0.05038"
"acc_x:-0.05664, acc_y:-0.03752, acc_z:-1.00405, gyro_x:0.01038, gyro_y:0.00985, gyro_z:0.01132"
"acc_x:-0.00736, acc_y:0.01134, acc_z:-1.00263, gyro_x:0.00133, gyro_y:0.01665, gyro_z:6e-05"
"acc_x:-0.01583, acc_y:0.00376, acc_z:-1.00388, gyro_x:-0.00091, gyro_y:0.01098, gyro_z:-0.00441"
"acc_x:0.22033, acc_y:-0.06207, acc_z:-0.99526, gyro_x:0.03148, gyro_y:0.05209, gyro_z:0.06512"
"acc_x:0.23741, acc_y:0.06, acc_z:-1.01249, gyro_x:0.01211, gyro_y:-0.02797, gyro_z:0.01813"
"acc_x:-0.3683, acc_y:0.01791, acc_z:-1.05878, gyro_x:0.04812, gyro_y:0.01849, gyro_z:-0.14009"
"acc_x:0.01903, acc_y:-0.03094, acc_z:-1.00858, gyro_x:0.00093, gyro_y:0.01962, gyro_z:0.25212"
"acc_x:0.00331, acc_y:0.02153, acc_z:-0.98951, gyro_x:-0.00764, gyro_y:0.00256, gyro_z:0.06527"
"acc_x:-0.25199, acc_y:-0.02647, acc_z:-0.99436, gyro_x:0.01424, gyro_y:0.01386, gyro_z:0.03093"
"acc_x:0.24535, acc_y:0.02702, acc_z:-1.00053, gyro_x:0.01615, gyro_y:0.04044, gyro_z:-0.02169"
"acc_x:-0.20022, acc_y:0.03006, acc_z:-0.99838, gyro_x:0.02011, gyro_y:-0.02145, gyro_z:-0.03517"
"acc_x:0.00058, acc_y:0.04209, acc_z:-1.01661, gyro_x:8e-05, gyro_y:0.02543, gyro_z:0.16949"
"acc_x:0.03788, acc_y:0.10814, acc_z:-1.00071, gyro_x:0.00266, gyro_y:0.00478, gyro_z:-0.0918"
"acc_x:-0.03179, acc_y:-0.01932, acc_z:-1.00693, gyro_x:-0.01057, gyro_y:0.0052, gyro_z:-0.06841"
"acc_x:-0.03171, acc_y:0.01526, acc_z:-0.99929, gyro_x:0.00489, gyro_y:0.00578, gyro_z:0.00819"
"acc_x:0.28851, acc_y:0.00875, acc_z:-0.99416, gyro_x:0.02353, gyro_y:0.0587, gyro_z:0.00459"
"acc_x:0.14701, acc_y:0.10382, acc_z:-1.00394, gyro_x:0.0558, gyro_y:-0.11107, gyro_z:-0.02366"
"acc_x:-0.35836, acc_y:-0.00997, acc_z:-1.0032, gyro_x:0.0168, gyro_y:-0.00203, gyro_z:-0.01399"
"acc_x:0.23777, acc_y:0.0258, acc_z:-1.00628, gyro_x:0.01558, gyro_y:0.01782, gyro_z:-0.01705"
"acc_x:-0.14936, acc_y:0.00439, acc_z:-0.98519, gyro_x:0.02906, gyro_y:-0.00905, gyro_z:0.001"
"acc_x:-0.18151, acc_y:-0.10105, acc_z:-0.99376, gyro_x:-0.02148, gyro_y:0.02581, gyro_z:0.01169"
"acc_x:0.18067, acc_y:0.03262, acc_z:-1.00089, gyro_x:0.00425, gyro_y:0.03496, gyro_z:0.05245"
"acc_x:-0.24832, acc_y:-0.03707, acc_z:-1.00187, gyro_x:0.01207, gyro_y:-0.00928, gyro_z:0.08821"
"acc_x:0.09519, acc_y:0.04943, acc_z:-1.01456, gyro_x:0.00306, gyro_y:0.02331, gyro_z:0.04315"
"acc_x:-0.02698, acc_y:0.0061, acc_z:-1.00185, gyro_x:-0.00328, gyro_y:0.00336, gyro_z:-0.01452"
"acc_x:-0.03447, acc_y:0.02013, acc_z:-1.00376, gyro_x:-0.00062, gyro_y:0.01388, gyro_z:-0.00893"
"acc_x:0.00565, acc_y:0.02957, acc_z:-1.00323, gyro_x:0.00485, gyro_y:0.00825, gyro_z:-0.0217"
"acc_x:-0.15372, acc_y:-0.35943, acc_z:-0.95326, gyro_x:0.124, gyro_y:0.0434, gyro_z:0.98771"
"acc_x:0.00774, acc_y:0.02845, acc_z:-1.00586, gyro_x:-0.02931, gyro_y:-0.03151, gyro_z:2.17454"
"acc_x:0.02631, acc_y:-0.01328, acc_z:-1.02091, gyro_x:-0.07791, gyro_y:-0.01372, gyro_z:2.42174"
"acc_x:0.08517, acc_y:-0.02315, acc_z:-1.01992, gyro_x:-0.05504, gyro_y:-0.0125, gyro_z:2.48963"
"acc_x:0.09448, acc_y:-0.02963, acc_z:-1.03049, gyro_x:-0.03714, gyro_y:-0.02432, gyro_z:2.58206"
"acc_x:0.03808, acc_y:-0.06193, acc_z:-1.02036, gyro_x:-0.01564, gyro_y:-0.0289, gyro_z:2.65646"
"acc_x:0.14336, acc_y:0.32406, acc_z:-1.01512, gyro_x:0.03092, gyro_y:0.00346, gyro_z:1.51793"
"acc_x:0.01084, acc_y:0.0308, acc_z:-0.99617, gyro_x:0.00836, gyro_y:0.00521, gyro_z:0.81863"
"acc_x:-0.07407, acc_y:0.00353, acc_z:-0.9992, gyro_x:0.05449, gyro_y:0.01696, gyro_z:-0.25765"
"acc_x:0.26345, acc_y:0.02069, acc_z:-1.00693, gyro_x:0.03024, gyro_y:-0.01146, gyro_z:0.17794"
"acc_x:0.16029, acc_y:0.11333, acc_z:-0.99546, gyro_x:-0.05159, gyro_y:-0.05334, gyro_z:-0.05966"
"acc_x:-0.19185, acc_y:0.08657, acc_z:-1.00496, gyro_x:-0.00179, gyro_y:0.03588, gyro_z:-0.0504"
"acc_x:0.13512, acc_y:-0.01207, acc_z:-1.0008, gyro_x:0.00999, gyro_y:0.02629, gyro_z:0.0084"
"acc_x:-0.13595, acc_y:0.01571, acc_z:-0.99906, gyro_x:0.00144, gyro_y:-0.01275, gyro_z:0.05434"
"acc_x:-0.03268, acc_y:0.0129, acc_z:-0.99596, gyro_x:-0.01029, gyro_y:0.03858, gyro_z:-0.0177"
"acc_x:0.12072, acc_y:0.0128, acc_z:-1.02548, gyro_x:-0.00475, gyro_y:-0.01544, gyro_z:0.00418"
"acc_x:-0.24104, acc_y:0.01111, acc_z:-0.98918, gyro_x:-0.00225, gyro_y:0.01864, gyro_z:0.01605"
"acc_x:0.1851, acc_y:0.02442, acc_z:-0.99551, gyro_x:0.02579, gyro_y:0.04632, gyro_z:-0.0032"
"acc_x:-0.0587, acc_y:0.03052, acc_z:-1.00441, gyro_x:0.03187, gyro_y:-0.01158, gyro_z:-0.03985"
"acc_x:-0.08284, acc_y:0.00858, acc_z:-1.00147, gyro_x:-0.01006, gyro_y:0.04563, gyro_z:0.22018"
"acc_x:0.10989, acc_y:-0.06143, acc_z:-1.00744, gyro_x:0.00479, gyro_y:-0.0024, gyro_z:-0.04486"
"acc_x:-0.21985, acc_y:0.00939, acc_z:-0.98645, gyro_x:0.00276, gyro_y:0.02267, gyro_z:-0.02452"
"acc_x:-0.00388, acc_y:0.01581, acc_z:-1.00173, gyro_x:0.00336, gyro_y:0.009, gyro_z:-0.00389"
"acc_x:-0.00791, acc_y:0.01292, acc_z:-1.0016, gyro_x:0.00478, gyro_y:0.00197, gyro_z:0.00511"
"acc_x:-0.00531, acc_y:0.01533, acc_z:-0.99953, gyro_x:0.00602, gyro_y:0.01105, gyro_z:0.00774"
"acc_x:0.00122, acc_y:0.01112, acc_z:-1.00324, gyro_x:0.00665, gyro_y:0.00554, gyro_z:0.00459"
"acc_x:-0.01603, acc_y:0.01318, acc_z:-1.00268, gyro_x:-7e-05, gyro_y:0.02156, gyro_z:-0.00784"
"acc_x:0.19263, acc_y:-0.08667, acc_z:-1.00365, gyro_x:-0.00207, gyro_y:0.01259, gyro_z:0.16831"
"acc_x:0.24187, acc_y:0.10601, acc_z:-1.05544, gyro_x:-0.06459, gyro_y:-0.04607, gyro_z:-0.04076"
